RptDt;TckrSymb;Asst;AsstDesc;SgmtNm;MktNm;SctyCtgyNm;XprtnDt;XprtnCd;TradgStartDt;TradgEndDt;BaseCd;ConvsCritNm;MtrtyDtTrgtPt;ReqrdConvsInd;ISIN;CFICd;DlvryNtceStartDt;DlvryNtceEndDt;OptnTp;CtrctMltplr;AsstQtnQty;AllcnRndLot;TradgCcy;DlvryTpNm;WdrwlDays;WrkgDays;ClnrDays;RlvrBasePricNm;OpngFutrPosDay;SdTpCd1;UndrlygTckrSymb1;SdTpCd2;UndrlygTckrSymb2;PureGoldWght;ExrcPric;OptnStyle;ValTpNm;PrmUpfrntInd;OpngPosLmtDt;DstrbtnId;PricFctr;DaysToSttlm;SrsTpNm;PrtcnFlg;AutomtcExrcInd;SpcfctnCd;CrpnNm;CorpActnStartDt;CtdyTrtmntTpNm;MktCptlstn;CorpGovnLvlNm
2022-06-21;TAXA46L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA47;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA47L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA48;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA48L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA49;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA49L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA50;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA50L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA51;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA51L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA52;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA52L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA53;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA53L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA54;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA54L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA55;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA55L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA56;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA56L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA57;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA57L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA58;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA58L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA59;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA59L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA60;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA60L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA61;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA61L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA62;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA62L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA63;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA63L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA64;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA64L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA65;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA65L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA66;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA66L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA67;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA67L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA68;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA68L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA69;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA69L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA70;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA70L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA71;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA71L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA72;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA72L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA73;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA73L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA74;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA74L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA75;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA75L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA76;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA76L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA77;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA77L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA78;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA78L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA79;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA79L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA80;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA80L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA81;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA81L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA82;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA82L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA83;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA83L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA84;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA84L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA85;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA85L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA86;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA86L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
